transaction_id,timestamp,customer_id,customer_segment,transaction_type,amount_ghs,currency,provider,channel,region,merchant_or_agent_id,recipient_id,device_id,status,failure_or_reversal_reason,balance_before_ghs,balance_after_ghs,customer_tenure_days,velocity_1h,device_changes_24h,failed_attempts_24h,risk_score
TXN000438,2026-08-29 18:06:00,CUST0167,Consumer,Cash-In,40.66,GHS,ApexMoney,Mobile App,Central,MER042,RCP0152,DEV0347,SUCCESS,,196.82,237.48,1503,1,0,1,26.6
TXN000439,2026-08-03 12:10:00,CUST0288,Consumer,P2P Transfer,30.65,GHS,MobiLink,Mobile App,Eastern,,RCP0075,DEV0206,SUCCESS,,1174.53,1143.88,1219,4,0,1,58.3
TXN000440,2026-08-13 07:47:00,CUST0063,Consumer,P2P Transfer,56.99,GHS,KasaPay,USSD,Greater Accra,,RCP0178,DEV0198,SUCCESS,,498.99,442.0,405,3,0,3,75.6
TXN000441,2026-08-31 04:00:00,CUST0050,Consumer,P2P Transfer,117.64,GHS,KasaPay,Mobile App,Northern,,RCP0133,DEV0192,SUCCESS,,154.19,36.55,1852,4,2,0,56.9
TXN000442,2026-08-10 07:54:00,CUST0076,Consumer,Merchant Payment,90.25,GHS,MobiLink,Mobile App,Greater Accra,MER036,RCP0107,DEV0089,FAILED,Invalid PIN,129.37,129.37,1423,3,2,3,88.9
TXN000443,2026-08-05 02:22:00,CUST0263,Consumer,Merchant Payment,436.24,GHS,SwiftCash,Mobile App,Eastern,MER019,RCP0185,DEV0256,FAILED,Insufficient Funds,213.36,213.36,1139,4,1,3,88.1
TXN000444,2026-08-16 03:30:00,CUST0010,Consumer,P2P Transfer,12.44,GHS,SwiftCash,Mobile App,Bono,,RCP0231,DEV0389,SUCCESS,,194.49,182.05,1033,2,1,3,76.8
TXN000445,2026-08-16 18:13:00,CUST0115,Consumer,Bank Transfer,121.38,GHS,ApexMoney,Web,Ashanti,,RCP0045,DEV0116,FAILED,Insufficient Funds,106.21,106.21,1222,1,0,2,45.4
TXN000446,2026-08-21 13:10:00,CUST0036,Consumer,Bill Payment,81.9,GHS,ApexMoney,Mobile App,Western,,RCP0144,DEV0026,SUCCESS,,216.02,134.12,1849,2,0,3,58.6
TXN000447,2026-08-10 17:25:00,CUST0048,Consumer,P2P Transfer,162.93,GHS,SwiftCash,POS,Eastern,,RCP0202,DEV0255,SUCCESS,,247.32,84.39,1588,5,2,0,77.6
TXN000448,2026-08-30 14:59:00,CUST0276,Consumer,Bill Payment,149.75,GHS,KasaPay,POS,Western,,RCP0085,DEV0180,SUCCESS,,348.27,198.52,1074,1,0,3,45.6
TXN000449,2026-08-17 03:38:00,CUST0001,Consumer,P2P Transfer,70.79,GHS,SwiftCash,Mobile App,Eastern,,RCP0089,DEV0359,SUCCESS,,1754.05,1683.26,1473,2,2,0,48.7
TXN000450,2026-08-09 21:06:00,CUST0097,SME,Bill Payment,94.33,GHS,SwiftCash,Web,Central,,RCP0003,DEV0386,SUCCESS,,403.38,309.05,2046,2,0,0,23.0
TXN000451,2026-08-30 18:27:00,CUST0275,Consumer,Bill Payment,43.27,GHS,ApexMoney,POS,Greater Accra,,RCP0084,DEV0428,SUCCESS,,434.55,391.28,727,5,0,0,63.9
TXN000452,2026-08-29 16:03:00,CUST0183,Consumer,P2P Transfer,137.23,GHS,ApexMoney,USSD,Central,,RCP0152,DEV0177,SUCCESS,,721.94,584.71,1982,2,2,2,71.7
TXN000453,2026-08-16 11:22:00,CUST0022,Consumer,Cash-Out,16.49,GHS,KasaPay,Mobile App,Greater Accra,MER041,RCP0252,DEV0406,SUCCESS,,412.41,395.92,1340,5,2,0,69.5
TXN000454,2026-08-01 18:29:00,CUST0140,Microbusiness,Bill Payment,157.64,GHS,ApexMoney,Mobile App,Bono,,RCP0137,DEV0054,SUCCESS,,665.22,507.58,419,5,2,2,94.6
TXN000455,2026-08-19 12:07:00,CUST0292,Consumer,Bank Transfer,79.86,GHS,SwiftCash,API,Greater Accra,,RCP0076,DEV0168,FAILED,Validation Error,608.17,608.17,2127,4,0,0,54.0
TXN000456,2026-08-18 05:04:00,CUST0121,Consumer,Bill Payment,53.84,GHS,SwiftCash,POS,Greater Accra,,RCP0211,DEV0120,SUCCESS,,540.2,486.36,1514,2,1,2,65.0
TXN000457,2026-08-05 14:16:00,CUST0159,Consumer,Cash-In,66.84,GHS,KasaPay,API,Northern,MER005,RCP0049,DEV0416,SUCCESS,,3923.93,3990.77,858,3,0,0,33.4
TXN000458,2026-08-20 15:40:00,CUST0160,Consumer,P2P Transfer,71.14,GHS,SwiftCash,Web,Greater Accra,,RCP0049,DEV0271,REVERSED,Duplicate Transaction,975.88,975.88,483,4,0,2,46.2
TXN000459,2026-08-27 01:33:00,CUST0199,Consumer,Bank Transfer,245.36,GHS,KasaPay,Mobile App,Ashanti,,RCP0136,DEV0165,FAILED,Insufficient Funds,218.92,218.92,2015,1,1,0,35.4
TXN000460,2026-08-04 06:47:00,CUST0057,SME,Cash-In,1272.16,GHS,SwiftCash,POS,Central,MER065,RCP0212,DEV0069,REVERSED,Duplicate Transaction,650.45,650.45,1813,5,0,3,76.7
TXN000461,2026-08-23 10:09:00,CUST0252,SME,Cash-In,229.73,GHS,ApexMoney,USSD,Greater Accra,MER009,RCP0056,DEV0353,SUCCESS,,272.11,501.84,112,3,0,1,51.7
TXN000462,2026-08-05 08:24:00,CUST0297,Consumer,Merchant Payment,50.37,GHS,SwiftCash,POS,Greater Accra,MER002,RCP0004,DEV0295,SUCCESS,,688.62,638.25,1404,5,1,2,88.7
TXN000463,2026-08-24 05:07:00,CUST0043,Consumer,Cash-In,139.12,GHS,SwiftCash,Mobile App,Ashanti,MER067,RCP0188,DEV0384,SUCCESS,,175.67,314.79,265,4,2,1,82.7
TXN000464,2026-08-13 23:49:00,CUST0246,Consumer,P2P Transfer,144.36,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0153,DEV0198,SUCCESS,,214.68,70.32,657,5,0,2,83.5
TXN000465,2026-08-01 04:50:00,CUST0246,SME,Cash-Out,37.1,GHS,KasaPay,POS,Greater Accra,MER046,RCP0178,DEV0068,PENDING,Awaiting Confirmation,637.74,637.74,1256,1,1,1,49.4
TXN000466,2026-08-30 22:52:00,CUST0223,SME,P2P Transfer,27.89,GHS,MobiLink,POS,Greater Accra,,RCP0103,DEV0151,SUCCESS,,1041.33,1013.44,559,1,2,0,53.5
TXN000467,2026-08-06 03:28:00,CUST0112,Consumer,Cash-Out,77.19,GHS,ApexMoney,USSD,Ashanti,MER063,RCP0031,DEV0280,REVERSED,Network Timeout,718.37,718.37,1134,1,2,3,78.3
TXN000468,2026-08-19 11:27:00,CUST0141,Consumer,Bank Transfer,161.83,GHS,SwiftCash,Mobile App,Greater Accra,,RCP0086,DEV0109,SUCCESS,,935.04,773.21,953,5,1,2,91.8
TXN000469,2026-08-06 15:00:00,CUST0252,Consumer,Merchant Payment,20.7,GHS,MobiLink,Mobile App,Greater Accra,MER031,RCP0122,DEV0032,FAILED,Invalid PIN,652.21,652.21,1285,5,0,1,63.8
TXN000470,2026-08-29 22:10:00,CUST0046,Microbusiness,Merchant Payment,44.13,GHS,MobiLink,API,Eastern,MER062,RCP0113,DEV0371,REVERSED,Settlement Failure,560.8,560.8,1764,5,2,0,67.3
TXN000471,2026-08-23 21:18:00,CUST0249,Consumer,Merchant Payment,132.52,GHS,KasaPay,USSD,Eastern,MER056,RCP0231,DEV0239,SUCCESS,,337.72,205.2,354,2,0,3,72.9
TXN000472,2026-08-25 22:26:00,CUST0277,Consumer,Bill Payment,84.39,GHS,KasaPay,USSD,Greater Accra,,RCP0058,DEV0179,PENDING,Awaiting Confirmation,906.65,906.65,1754,2,0,1,40.4
TXN000473,2026-08-14 09:28:00,CUST0205,Consumer,Cash-Out,271.46,GHS,MobiLink,USSD,Greater Accra,MER042,RCP0081,DEV0249,SUCCESS,,1062.8,791.34,500,2,1,3,75.4
TXN000474,2026-08-15 11:43:00,CUST0103,Consumer,Merchant Payment,24.54,GHS,KasaPay,USSD,Northern,MER076,RCP0048,DEV0333,SUCCESS,,469.97,445.43,87,5,0,3,78.7
TXN000475,2026-08-20 15:55:00,CUST0168,Microbusiness,P2P Transfer,601.45,GHS,ApexMoney,USSD,Eastern,,RCP0148,DEV0001,FAILED,Insufficient Funds,451.38,451.38,990,2,0,3,63.8
TXN000476,2026-08-25 07:51:00,CUST0016,Consumer,P2P Transfer,22.04,GHS,ApexMoney,USSD,Ashanti,,RCP0209,DEV0199,SUCCESS,,1625.47,1603.43,675,3,0,2,42.3
TXN000477,2026-08-27 06:09:00,CUST0280,Consumer,Merchant Payment,14.52,GHS,SwiftCash,Web,Ashanti,MER024,RCP0229,DEV0115,SUCCESS,,485.26,470.74,418,4,2,0,64.5
TXN000478,2026-08-01 13:16:00,CUST0103,Microbusiness,Bill Payment,77.47,GHS,KasaPay,Web,Greater Accra,,RCP0059,DEV0042,SUCCESS,,521.53,444.06,938,2,2,0,50.4
TXN000479,2026-08-21 13:41:00,CUST0018,Consumer,Cash-Out,14917.47,GHS,ApexMoney,API,Western,MER010,RCP0112,DEV0017,SUCCESS,,708.51,677.46,1913,3,2,0,67.15860051830033
TXN000480,2026-08-04 09:12:00,CUST0239,Microbusiness,P2P Transfer,78.81,GHS,KasaPay,USSD,Volta,,RCP0191,DEV0199,SUCCESS,,457.9,379.09,1294,4,0,1,62.4
TXN000481,2026-08-09 22:13:00,CUST0198,Microbusiness,Bank Transfer,76.5,GHS,SwiftCash,USSD,Volta,,RCP0012,DEV0245,SUCCESS,,266.33,189.83,1605,4,2,2,78.4
TXN000482,2026-08-26 17:05:00,CUST0187,Consumer,Merchant Payment,68.96,GHS,KasaPay,POS,Greater Accra,MER017,RCP0185,DEV0229,SUCCESS,,654.24,585.28,341,1,1,3,64.0
TXN000483,2026-08-08 18:22:00,CUST0017,Consumer,Bank Transfer,8166.55,GHS,MobiLink,Web,Greater Accra,,RCP0035,DEV0353,SUCCESS,,478.63,438.83,180,3,2,0,89.35216852157137
TXN000484,2026-08-25 16:49:00,CUST0226,Consumer,P2P Transfer,117.66,GHS,SwiftCash,USSD,Greater Accra,,RCP0009,DEV0207,FAILED,Validation Error,1961.94,1961.94,747,1,1,2,65.1
TXN000485,2026-08-15 08:28:00,CUST0192,Microbusiness,Cash-In,62.19,GHS,MobiLink,POS,Greater Accra,MER072,RCP0030,DEV0266,REVERSED,Settlement Failure,890.1,890.1,1707,1,0,0,27.2
TXN000486,2026-08-08 05:05:00,CUST0239,SME,Bill Payment,208.12,GHS,MobiLink,POS,Greater Accra,,RCP0229,DEV0368,FAILED,Insufficient Funds,315.26,315.26,1950,4,0,1,53.2
TXN000487,2026-08-11 08:40:00,CUST0249,Consumer,P2P Transfer,69.87,GHS,ApexMoney,POS,Eastern,,RCP0177,DEV0296,SUCCESS,,851.33,781.46,237,3,0,0,31.4
TXN000488,2026-08-17 10:53:00,CUST0064,Microbusiness,Cash-Out,35.88,GHS,SwiftCash,POS,Greater Accra,MER072,RCP0205,DEV0410,SUCCESS,,620.73,584.85,1056,2,2,1,71.0
TXN000489,2026-08-24 17:16:00,CUST0064,Microbusiness,Bill Payment,19.4,GHS,ApexMoney,Mobile App,Volta,,RCP0179,DEV0007,REVERSED,Settlement Failure,1315.63,1315.63,881,1,1,2,79.65568329143791
TXN000490,2026-08-19 18:52:00,CUST0278,SME,P2P Transfer,70.37,GHS,MobiLink,USSD,Greater Accra,,RCP0207,DEV0355,SUCCESS,,332.51,262.14,1640,5,2,2,92.9
TXN000491,2026-08-29 22:19:00,CUST0160,Consumer,P2P Transfer,27.69,GHS,ApexMoney,USSD,Greater Accra,,RCP0129,DEV0314,SUCCESS,,567.65,539.96,464,5,2,3,92.3
TXN000492,2026-08-27 21:35:00,CUST0132,Consumer,Cash-Out,25.86,GHS,SwiftCash,Mobile App,Northern,MER043,RCP0210,DEV0263,SUCCESS,,457.46,431.6,1074,5,0,2,67.4
TXN000493,2026-08-24 08:29:00,CUST0087,Microbusiness,Merchant Payment,127.53,GHS,MobiLink,Web,Central,MER001,RCP0015,DEV0002,SUCCESS,,514.84,387.31,1871,1,0,1,35.8
TXN000494,2026-08-19 16:42:00,CUST0192,Microbusiness,P2P Transfer,17.97,GHS,ApexMoney,USSD,Ashanti,,RCP0151,DEV0244,SUCCESS,,253.69,235.72,1030,1,0,3,52.1
TXN000495,2026-08-09 23:39:00,CUST0227,Microbusiness,Merchant Payment,270.52,GHS,MobiLink,Mobile App,Eastern,MER012,RCP0196,DEV0387,SUCCESS,,758.95,488.43,1722,2,0,3,46.3
TXN000496,2026-08-13 18:57:00,CUST0001,Microbusiness,Cash-Out,93.29,GHS,ApexMoney,Web,Greater Accra,MER074,RCP0258,DEV0291,SUCCESS,,674.16,580.87,1373,1,2,3,73.8
TXN000497,2026-08-04 16:27:00,CUST0166,Consumer,P2P Transfer,78.47,GHS,KasaPay,POS,Greater Accra,,RCP0093,DEV0003,SUCCESS,,1291.96,1213.49,1320,3,1,3,66.6
TXN000498,2026-08-12 14:23:00,CUST0299,Microbusiness,Merchant Payment,33.8,GHS,KasaPay,POS,Ashanti,MER045,RCP0047,DEV0130,SUCCESS,,489.06,455.26,581,4,1,3,92.1
TXN000499,2026-08-29 17:17:00,CUST0085,Consumer,Bank Transfer,155.98,GHS,KasaPay,Mobile App,Ashanti,,RCP0187,DEV0257,SUCCESS,,361.81,205.83,2183,1,0,0,24.3
TXN000500,2026-08-14 04:51:00,CUST0085,Consumer,Cash-In,81.25,GHS,KasaPay,Web,Eastern,MER001,RCP0019,DEV0366,SUCCESS,,890.67,971.92,560,2,1,2,56.2
TXN000501,2026-08-04 12:36:00,CUST0264,Consumer,Bank Transfer,45.46,GHS,MobiLink,USSD,Greater Accra,,RCP0202,DEV0201,SUCCESS,,271.6,226.14,2049,3,1,1,63.9
TXN000502,2026-08-21 05:02:00,CUST0019,Consumer,Merchant Payment,96.53,GHS,ApexMoney,USSD,Eastern,MER002,RCP0183,DEV0386,SUCCESS,,1111.8,1015.27,2176,2,0,1,42.1
TXN000503,2026-08-30 20:11:00,CUST0120,Consumer,Bill Payment,19.48,GHS,KasaPay,Mobile App,Central,,RCP0179,DEV0359,SUCCESS,,1110.02,1090.54,1132,3,0,0,46.9
TXN000504,2026-08-27 21:24:00,CUST0138,Consumer,Cash-Out,20.29,GHS,MobiLink,USSD,Greater Accra,MER063,RCP0077,DEV0121,SUCCESS,,1265.17,1244.88,1913,3,1,0,49.5
TXN000505,2026-08-09 11:54:00,CUST0240,Microbusiness,P2P Transfer,31.43,GHS,SwiftCash,POS,Greater Accra,,RCP0032,DEV0088,SUCCESS,,653.58,622.15,1577,5,1,3,92.8
TXN000506,2026-08-15 01:41:00,CUST0099,Consumer,Bank Transfer,109.63,GHS,ApexMoney,USSD,Ashanti,,RCP0158,DEV0407,PENDING,Awaiting Confirmation,342.11,342.11,1626,13,2,3,95.8
TXN000507,2026-08-17 11:04:00,CUST0131,Consumer,Merchant Payment,81.23,GHS,MobiLink,USSD,Western,MER071,RCP0094,DEV0266,SUCCESS,,534.8,453.57,164,1,1,2,52.6
TXN000508,2026-08-08 16:23:00,CUST0046,Consumer,P2P Transfer,198.67,GHS,ApexMoney,POS,Eastern,,RCP0102,DEV0382,SUCCESS,,655.27,456.6,314,5,0,0,65.2
TXN000509,2026-08-09 07:54:00,CUST0237,Consumer,P2P Transfer,37.26,GHS,KasaPay,POS,Central,,RCP0049,DEV0007,FAILED,Network Timeout,323.72,323.72,167,3,2,2,80.81776124747022
TXN000510,2026-08-08 08:04:00,CUST0190,Consumer,Cash-Out,132.75,GHS,KasaPay,Mobile App,Ashanti,MER055,RCP0087,DEV0192,SUCCESS,,1339.21,1206.46,81,3,1,0,52.9
TXN000511,2026-08-31 19:58:00,CUST0150,Consumer,P2P Transfer,73.94,GHS,SwiftCash,API,Greater Accra,,RCP0216,DEV0021,SUCCESS,,761.33,687.39,1841,4,2,2,79.7
TXN000512,2026-08-24 03:02:00,CUST0118,SME,P2P Transfer,36.54,GHS,ApexMoney,POS,Ashanti,,RCP0232,DEV0410,SUCCESS,,252.35,215.81,398,5,0,0,42.6
TXN000513,2026-08-27 01:35:00,CUST0046,Consumer,P2P Transfer,113.01,GHS,ApexMoney,API,Greater Accra,,RCP0091,DEV0263,SUCCESS,,2022.63,1909.62,28,1,0,1,33.2
TXN000514,2026-08-26 07:31:00,CUST0277,Consumer,Merchant Payment,77.01,GHS,SwiftCash,API,Central,MER046,RCP0037,DEV0055,SUCCESS,,530.09,453.08,2063,5,0,0,57.2
TXN000515,2026-08-30 17:36:00,CUST0195,Microbusiness,Merchant Payment,47.72,GHS,ApexMoney,Web,Greater Accra,MER049,RCP0009,DEV0239,SUCCESS,,216.9,169.18,624,4,2,3,93.3
TXN000516,2026-08-04 06:19:00,CUST0096,Consumer,Cash-In,84.41,GHS,KasaPay,POS,Greater Accra,MER020,RCP0049,DEV0013,SUCCESS,,264.36,348.77,1798,3,0,2,48.0
TXN000517,2026-08-28 07:56:00,CUST0125,Consumer,P2P Transfer,72.96,GHS,SwiftCash,USSD,Ashanti,,RCP0003,DEV0131,SUCCESS,,1503.93,1430.97,2113,5,2,3,99.0
TXN000518,2026-08-03 01:31:00,CUST0218,Consumer,P2P Transfer,71.48,GHS,SwiftCash,Mobile App,Ashanti,,RCP0173,DEV0007,SUCCESS,,1936.7,1865.22,1157,2,2,0,82.00873380818759
TXN000519,2026-08-15 17:42:00,CUST0216,Consumer,Cash-In,57.36,GHS,ApexMoney,USSD,Eastern,MER042,RCP0167,DEV0205,SUCCESS,,1050.6,1107.96,2039,4,1,2,69.7
TXN000520,2026-08-19 10:15:00,CUST0139,Microbusiness,Merchant Payment,26.86,GHS,ApexMoney,POS,Ashanti,MER069,RCP0203,DEV0255,FAILED,Insufficient Funds,1325.42,1325.42,2131,3,2,1,59.9
TXN000521,2026-08-12 02:14:00,CUST0091,Consumer,Cash-Out,86.8,GHS,MobiLink,USSD,Volta,MER027,RCP0087,DEV0378,SUCCESS,,1227.16,1140.36,330,5,2,1,82.5
TXN000522,2026-08-05 12:45:00,CUST0198,Consumer,P2P Transfer,41.17,GHS,KasaPay,Web,Western,,RCP0216,DEV0159,SUCCESS,,748.21,707.04,335,3,2,3,89.9
TXN000523,2026-08-06 23:04:00,CUST0198,Consumer,P2P Transfer,34.22,GHS,ApexMoney,Mobile App,Northern,,RCP0044,DEV0331,SUCCESS,,630.67,596.45,823,4,2,0,69.5
TXN000524,2026-08-26 13:33:00,CUST0180,Consumer,P2P Transfer,66.38,GHS,ApexMoney,Mobile App,Eastern,,RCP0060,DEV0424,SUCCESS,,738.7,672.32,1236,3,1,3,70.7
TXN000525,2026-08-10 21:07:00,CUST0022,SME,Merchant Payment,152.01,GHS,KasaPay,USSD,Eastern,MER063,RCP0238,DEV0007,SUCCESS,,855.78,703.77,1732,2,0,0,74.25158040808577
TXN000526,2026-08-10 14:53:00,CUST0142,Consumer,Merchant Payment,95.37,GHS,MobiLink,USSD,Eastern,MER041,RCP0229,DEV0115,SUCCESS,,282.53,187.16,415,2,0,1,45.3
TXN000527,2026-08-29 14:58:00,CUST0185,Microbusiness,Bank Transfer,51.86,GHS,ApexMoney,Mobile App,Ashanti,,RCP0156,DEV0305,SUCCESS,,853.18,801.32,437,5,1,0,58.0
TXN000528,2026-08-05 11:02:00,CUST0286,Consumer,Merchant Payment,50.12,GHS,ApexMoney,Mobile App,Greater Accra,MER077,RCP0158,DEV0127,FAILED,Insufficient Funds,1471.39,1471.39,684,5,1,2,83.4
TXN000529,2026-08-29 08:57:00,CUST0158,Consumer,Cash-In,139.83,GHS,KasaPay,Web,Eastern,MER046,RCP0182,DEV0216,SUCCESS,,422.09,561.92,607,2,1,2,67.0
TXN000530,2026-08-29 13:12:00,CUST0103,Consumer,Cash-In,10.62,GHS,ApexMoney,USSD,Greater Accra,MER032,RCP0214,DEV0286,SUCCESS,,389.58,400.2,2069,5,0,2,65.4
TXN000531,2026-08-19 13:19:00,CUST0167,SME,P2P Transfer,160.41,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0060,DEV0132,SUCCESS,,704.44,544.03,880,3,1,3,82.9
TXN000532,2026-08-06 03:09:00,CUST0054,Consumer,Merchant Payment,16.56,GHS,MobiLink,Mobile App,Northern,MER045,RCP0018,DEV0002,SUCCESS,,302.7,286.14,1912,1,1,3,69.7
TXN000533,2026-08-05 19:57:00,CUST0028,Microbusiness,Merchant Payment,24.46,GHS,SwiftCash,USSD,Greater Accra,MER050,RCP0048,DEV0377,SUCCESS,,183.53,159.07,137,4,2,3,92.7
TXN000534,2026-08-09 19:49:00,CUST0204,Consumer,Merchant Payment,52.61,GHS,ApexMoney,Mobile App,Ashanti,MER075,RCP0093,DEV0328,FAILED,Service Unavailable,1165.36,1165.36,237,1,2,1,49.9
TXN000535,2026-08-18 21:35:00,CUST0296,Consumer,P2P Transfer,515.23,GHS,KasaPay,POS,Eastern,,RCP0062,DEV0056,FAILED,Insufficient Funds,351.35,351.35,1770,5,1,0,71.2
TXN000536,2026-08-05 18:17:00,CUST0254,Consumer,Bank Transfer,338.93,GHS,ApexMoney,POS,Greater Accra,,RCP0136,DEV0007,SUCCESS,,499.61,160.68,560,3,2,0,68.07808834137218
TXN000537,2026-08-15 03:00:00,CUST0099,Consumer,Bill Payment,148.49,GHS,ApexMoney,Mobile App,Northern,,RCP0036,DEV0118,SUCCESS,,311.81,163.32,195,16,0,1,77.7
TXN000538,2026-08-04 13:55:00,CUST0013,Consumer,P2P Transfer,110.28,GHS,KasaPay,USSD,Greater Accra,,RCP0150,DEV0440,SUCCESS,,1283.78,1173.5,1313,3,2,2,76.4
TXN000539,2026-08-17 17:58:00,CUST0297,Consumer,Cash-In,16.73,GHS,KasaPay,Mobile App,Northern,MER003,RCP0185,DEV0424,SUCCESS,,934.38,951.11,336,1,2,0,45.8
TXN000540,2026-08-01 15:44:00,CUST0135,Microbusiness,Cash-Out,93.06,GHS,SwiftCash,Mobile App,Central,MER009,RCP0026,DEV0312,SUCCESS,,411.35,318.29,149,4,0,3,78.4
TXN000541,2026-08-22 23:31:00,CUST0087,Consumer,P2P Transfer,51.07,GHS,MobiLink,Web,Greater Accra,,RCP0075,DEV0199,SUCCESS,,203.38,152.31,902,4,2,3,88.7
TXN000541,2026-08-02 17:12:00,CUST0268,Consumer,Bank Transfer,40.68,GHS,ApexMoney,USSD,Greater Accra,,RCP0140,DEV0024,SUCCESS,,379.86,339.18,1216,2,1,0,39.4
TXN000543,2026-08-07 00:56:00,CUST0224,Consumer,Cash-In,92.91,GHS,MobiLink,Web,Greater Accra,MER020,RCP0018,DEV0112,SUCCESS,,755.68,848.59,1167,2,0,3,63.9
TXN000544,2026-08-06 09:55:00,CUST0225,Consumer,Bill Payment,54.57,GHS,KasaPay,Mobile App,Ashanti,,RCP0173,DEV0042,SUCCESS,,567.63,513.06,1292,5,1,2,82.6
TXN000545,2026-08-26 18:15:00,CUST0084,Consumer,Bill Payment,170.53,GHS,ApexMoney,Mobile App,Greater Accra,,RCP0196,DEV0007,SUCCESS,,534.76,364.23,66,4,2,1,84.25097758861261
TXN000546,2026-08-02 15:42:00,CUST0298,Consumer,P2P Transfer,15.71,GHS,MobiLink,USSD,Bono,,RCP0094,DEV0040,REVERSED,Duplicate Transaction,577.54,577.54,650,2,2,2,76.4
TXN000547,2026-08-14 07:22:00,CUST0136,Consumer,Merchant Payment,86.81,GHS,ApexMoney,USSD,Greater Accra,MER040,RCP0003,DEV0305,SUCCESS,,870.53,783.72,765,4,1,2,73.7
TXN000548,2026-08-19 07:48:00,CUST0160,Consumer,Cash-In,38.58,GHS,KasaPay,API,Western,MER034,RCP0130,DEV0429,SUCCESS,,477.52,516.1,655,2,1,1,56.5
TXN000549,2026-08-16 23:54:00,CUST0226,Consumer,P2P Transfer,57.5,GHS,SwiftCash,Mobile App,Greater Accra,,RCP0226,DEV0139,SUCCESS,,690.56,633.06,1236,1,1,2,42.6
TXN000550,2026-08-22 02:27:00,CUST0198,SME,Merchant Payment,105.52,GHS,ApexMoney,Web,Bono,MER011,RCP0076,DEV0308,SUCCESS,,235.05,129.53,515,4,2,0,66.3
TXN000551,2026-08-25 21:30:00,CUST0052,Microbusiness,Bill Payment,31.51,GHS,MobiLink,Web,Greater Accra,,RCP0220,DEV0396,SUCCESS,,3345.56,3314.05,1395,5,1,1,77.1
TXN000552,2026-08-13 04:51:00,CUST0091,Consumer,P2P Transfer,93.65,GHS,ApexMoney,USSD,Ashanti,,RCP0226,DEV0193,SUCCESS,,398.26,304.61,2059,5,1,3,91.5
TXN000553,2026-08-26 16:11:00,CUST0109,Microbusiness,Merchant Payment,68.0,GHS,SwiftCash,Mobile App,Ashanti,MER003,RCP0073,DEV0202,SUCCESS,,574.04,506.04,1458,3,2,0,51.9
TXN000554,2026-08-10 20:35:00,CUST0285,Consumer,Bank Transfer,46.46,GHS,ApexMoney,USSD,Greater Accra,,RCP0156,DEV0091,SUCCESS,,753.59,707.13,864,1,1,2,36.7
TXN000555,2026-08-31 12:24:00,CUST0215,Consumer,Merchant Payment,54.6,GHS,ApexMoney,Mobile App,Western,MER020,RCP0011,DEV0193,SUCCESS,,362.1,307.5,964,3,0,1,57.1
TXN000556,2026-08-16 15:22:00,CUST0110,Consumer,Merchant Payment,71.42,GHS,KasaPay,POS,Greater Accra,MER056,RCP0143,DEV0394,SUCCESS,,495.65,424.23,1293,4,0,1,57.5
TXN000557,2026-08-23 19:35:00,CUST0221,Consumer,Bill Payment,42.41,GHS,MobiLink,USSD,Ashanti,,RCP0228,DEV0299,FAILED,Limit Exceeded,491.15,491.15,1596,5,0,0,62.0
TXN000558,2026-08-28 03:00:00,CUST0222,Consumer,Merchant Payment,81.94,GHS,ApexMoney,Web,Ashanti,MER060,RCP0245,DEV0091,FAILED,Validation Error,248.26,248.26,673,1,1,2,56.6
TXN000559,2026-08-25 13:43:00,CUST0119,Consumer,P2P Transfer,64.3,GHS,MobiLink,USSD,Eastern,,RCP0052,DEV0237,SUCCESS,,684.67,620.37,98,4,1,2,78.6
TXN000560,2026-08-27 09:14:00,CUST0121,Microbusiness,P2P Transfer,48.44,GHS,ApexMoney,USSD,Greater Accra,,RCP0173,DEV0319,SUCCESS,,143.03,94.59,1550,3,0,2,55.1
TXN000561,2026-08-17 15:09:00,CUST0269,Consumer,Bill Payment,314.62,GHS,KasaPay,POS,Greater Accra,,RCP0018,DEV0035,SUCCESS,,1834.51,1519.89,1460,3,2,1,70.9
TXN000562,2026-08-02 08:20:00,CUST0169,Consumer,P2P Transfer,115.93,GHS,KasaPay,USSD,Greater Accra,,RCP0073,DEV0007,FAILED,Insufficient Funds,893.13,893.13,236,1,0,2,76.68625794062764
TXN000563,2026-08-16 06:51:00,CUST0045,Consumer,Merchant Payment,58.83,GHS,ApexMoney,Web,Greater Accra,MER035,RCP0217,DEV0091,SUCCESS,,795.8,736.97,1384,1,0,2,41.5
TXN000564,2026-08-06 15:02:00,CUST0216,Consumer,P2P Transfer,92.2,GHS,MobiLink,Mobile App,Greater Accra,,RCP0167,DEV0133,SUCCESS,,133.96,41.76,171,4,2,2,96.4
TXN000565,2026-08-28 13:30:00,CUST0177,Microbusiness,Merchant Payment,34.03,GHS,KasaPay,API,Volta,MER073,RCP0102,DEV0188,SUCCESS,,271.95,237.92,1420,1,0,2,32.0
TXN000566,2026-08-08 08:08:00,CUST0153,Microbusiness,Bill Payment,56.19,GHS,SwiftCash,Web,Ashanti,,RCP0250,DEV0228,SUCCESS,,1396.9,1340.71,1641,4,2,1,66.4
